date,sea_water_temperature,sea_water_temperature_qc_agg,z
8/12/2024,20.04999924,1,0
8/12/2024,,2,0
8/12/2024,20.10000038,1,0
8/12/2024,,2,0
8/12/2024,20.10000038,1,0
8/12/2024,,2,0
8/12/2024,20.10000038,1,0
8/12/2024,,2,0
8/12/2024,20.20000076,1,0
8/12/2024,,2,0
8/12/2024,20.39999962,1,0
8/12/2024,,2,0
8/12/2024,20.95000076,1,0
8/12/2024,,2,0
8/12/2024,21.14999962,1,0
8/12/2024,,2,0
8/12/2024,21.14999962,1,0
8/12/2024,,2,0
8/12/2024,21.25,1,0
8/12/2024,,2,0
8/12/2024,21.29999924,1,0
8/12/2024,,2,0
8/12/2024,21.35000038,1,0
8/12/2024,,2,0
8/12/2024,21.29999924,1,0
8/12/2024,,2,0
8/12/2024,21.5,1,0
8/12/2024,,2,0
8/12/2024,21.25,1,0
8/12/2024,,2,0
8/12/2024,21.54999924,1,0
8/12/2024,,2,0
8/12/2024,21.64999962,1,0
8/12/2024,,2,0
8/12/2024,21.70000076,1,0
8/12/2024,,2,0
8/12/2024,21.85000038,1,0
8/12/2024,,2,0
8/12/2024,21.89999962,1,0
8/12/2024,,2,0
8/12/2024,22,1,0
8/12/2024,,2,0
8/12/2024,21.95000076,1,0
8/12/2024,,2,0
8/12/2024,21.89999962,1,0
8/12/2024,,2,0
8/12/2024,21.89999962,1,0
8/12/2024,,2,0
8/12/2024,21.89999962,1,0
8/12/2024,,2,0
8/12/2024,21.89999962,1,0
8/12/2024,,2,0
8/12/2024,21.89999962,1,0
8/12/2024,,2,0
8/12/2024,21.89999962,1,0
8/12/2024,,2,0
8/12/2024,21.89999962,1,0
8/12/2024,,2,0
8/12/2024,21.95000076,1,0
8/12/2024,,2,0
8/12/2024,22,1,0
8/12/2024,,2,0
8/12/2024,22.10000038,1,0
8/12/2024,,2,0
8/12/2024,22.14999962,1,0
8/12/2024,,2,0
8/12/2024,22.14999962,1,0
8/12/2024,,2,0
8/12/2024,22.20000076,1,0
8/12/2024,,2,0
8/12/2024,22.25,1,0
8/12/2024,,2,0
8/12/2024,22.35000038,1,0
8/12/2024,,2,0
8/12/2024,22.29999924,1,0
8/12/2024,,2,0
8/12/2024,22.29999924,1,0
8/12/2024,,2,0
8/12/2024,22.29999924,1,0
8/12/2024,,2,0
8/12/2024,22.25,1,0
8/12/2024,,2,0
8/12/2024,22,1,0
8/12/2024,,2,0
8/12/2024,21.70000076,1,0
8/12/2024,,2,0
8/12/2024,21.35000038,1,0
8/13/2024,,2,0
8/13/2024,21.25,1,0
8/13/2024,,2,0
8/13/2024,21.20000076,1,0
8/13/2024,,2,0
8/13/2024,21.10000038,1,0
8/13/2024,,2,0
8/13/2024,21.29999924,1,0
8/13/2024,,2,0
8/13/2024,21.39999962,1,0
8/13/2024,,2,0
8/13/2024,21.39999962,1,0
8/13/2024,,2,0
8/13/2024,21.54999924,1,0
8/13/2024,,2,0
8/13/2024,21.39999962,1,0
8/13/2024,,2,0
8/13/2024,21.45000076,1,0
8/13/2024,,2,0
8/13/2024,21.60000038,1,0
8/13/2024,,2,0
8/13/2024,21.60000038,1,0
8/13/2024,,2,0
8/13/2024,21.60000038,1,0
8/13/2024,,2,0
8/13/2024,21.54999924,1,0
8/13/2024,,2,0
8/13/2024,21.5,1,0
8/13/2024,,2,0
8/13/2024,21.5,1,0
8/13/2024,,2,0
8/13/2024,21.39999962,1,0
8/13/2024,,2,0
8/13/2024,21.45000076,1,0
8/13/2024,,2,0
8/13/2024,21.39999962,1,0
8/13/2024,,2,0
8/13/2024,21.29999924,1,0
8/13/2024,,2,0
8/13/2024,21.29999924,1,0
8/13/2024,,2,0
8/13/2024,21.14999962,1,0
8/13/2024,,2,0
8/13/2024,21.35000038,1,0
8/13/2024,,2,0
8/13/2024,21.35000038,1,0
8/13/2024,,2,0
8/13/2024,21.39999962,1,0
8/13/2024,,2,0
8/13/2024,21.54999924,1,0
8/13/2024,,2,0
8/13/2024,21.54999924,1,0
8/13/2024,,2,0
8/13/2024,21.54999924,1,0
8/13/2024,,2,0
8/13/2024,21.54999924,1,0
8/13/2024,,2,0
8/13/2024,21.54999924,1,0
8/13/2024,,2,0
8/13/2024,21.60000038,1,0
8/13/2024,,2,0
8/13/2024,21.60000038,1,0
8/13/2024,,2,0
8/13/2024,21.64999962,1,0
8/13/2024,,2,0
8/13/2024,21.75,1,0
8/13/2024,,2,0
8/13/2024,22.04999924,1,0
8/13/2024,,2,0
8/13/2024,22.29999924,1,0
8/13/2024,,2,0
8/13/2024,22.45000076,1,0
8/13/2024,,2,0
8/13/2024,23.14999962,1,0
8/13/2024,,2,0
8/13/2024,22.89999962,1,0
8/13/2024,,2,0
8/13/2024,22.35000038,1,0
8/13/2024,,2,0
8/13/2024,22.29999924,1,0
8/13/2024,,2,0
8/13/2024,22.29999924,1,0
8/13/2024,,2,0
8/13/2024,22.29999924,1,0
8/13/2024,,2,0
8/13/2024,22.39999962,1,0
8/13/2024,,2,0
8/13/2024,22.14999962,1,0
8/13/2024,,2,0
8/13/2024,22.10000038,1,0
8/13/2024,,2,0
8/13/2024,22.10000038,1,0
8/13/2024,,2,0
8/13/2024,22.10000038,1,0
8/14/2024,,2,0
8/14/2024,21.95000076,1,0
8/14/2024,,2,0
8/14/2024,21.54999924,1,0
8/14/2024,,2,0
8/14/2024,21.45000076,1,0
8/14/2024,,2,0
8/14/2024,21.29999924,1,0
8/14/2024,,2,0
8/14/2024,21.29999924,1,0
8/14/2024,,2,0
8/14/2024,21.20000076,1,0
8/14/2024,,2,0
8/14/2024,21.20000076,1,0
8/14/2024,,2,0
8/14/2024,21.10000038,1,0
8/14/2024,,2,0
8/14/2024,20.95000076,1,0
8/14/2024,,2,0
8/14/2024,20.89999962,1,0
8/14/2024,,2,0
8/14/2024,20.95000076,1,0
8/14/2024,,2,0
8/14/2024,21,1,0
8/14/2024,,2,0
8/14/2024,21.04999924,1,0
8/14/2024,,2,0
8/14/2024,21.10000038,1,0
8/14/2024,,2,0
8/14/2024,21.10000038,1,0
8/14/2024,,2,0
8/14/2024,21.04999924,1,0
8/14/2024,,2,0
8/14/2024,21,1,0
8/14/2024,,2,0
8/14/2024,21,1,0
8/14/2024,,2,0
8/14/2024,21.10000038,1,0
8/14/2024,,2,0
8/14/2024,21.14999962,1,0
8/14/2024,,2,0
8/14/2024,21.29999924,1,0
8/14/2024,,2,0
8/14/2024,21.29999924,1,0
8/14/2024,,2,0
8/14/2024,21.20000076,1,0
8/14/2024,,2,0
8/14/2024,21.20000076,1,0
8/14/2024,,2,0
8/14/2024,21.14999962,1,0
8/14/2024,,2,0
8/14/2024,20.89999962,1,0
8/14/2024,,2,0
8/14/2024,20.79999924,1,0
8/14/2024,,2,0
8/14/2024,20.79999924,1,0
8/14/2024,,2,0
8/14/2024,20.85000038,1,0
8/14/2024,,2,0
8/14/2024,20.89999962,1,0
8/14/2024,,2,0
8/14/2024,20.95000076,1,0
8/14/2024,,2,0
8/14/2024,21.04999924,1,0
8/14/2024,,2,0
8/14/2024,21.10000038,1,0
8/14/2024,,2,0
8/14/2024,21.25,1,0
8/14/2024,,2,0
8/14/2024,21.64999962,1,0
8/14/2024,,2,0
8/14/2024,21.75,1,0
8/14/2024,,2,0
8/14/2024,21.70000076,1,0
8/14/2024,,2,0
8/14/2024,21.89999962,1,0
8/14/2024,,2,0
8/14/2024,22.10000038,1,0
8/14/2024,,2,0
8/14/2024,22,1,0
8/14/2024,,2,0
8/14/2024,22.39999962,1,0
8/14/2024,,2,0
8/14/2024,22.45000076,1,0
8/14/2024,,2,0
8/14/2024,22.25,1,0
8/14/2024,,2,0
8/14/2024,22.04999924,1,0
8/14/2024,,2,0
8/14/2024,21.75,1,0
8/15/2024,,2,0
8/15/2024,21.79999924,1,0
8/15/2024,,2,0
8/15/2024,21.54999924,1,0
8/15/2024,,2,0
8/15/2024,21.25,1,0
8/15/2024,,2,0
8/15/2024,21.14999962,1,0
8/15/2024,,2,0
8/15/2024,20.95000076,1,0
8/15/2024,,2,0
8/15/2024,20.95000076,1,0
8/15/2024,,2,0
8/15/2024,20.89999962,1,0
8/15/2024,,2,0
8/15/2024,20.85000038,1,0
8/15/2024,,2,0
8/15/2024,20.89999962,1,0
8/15/2024,,2,0
8/15/2024,20.85000038,1,0
8/15/2024,,2,0
8/15/2024,20.85000038,1,0
8/15/2024,,2,0
8/15/2024,20.89999962,1,0
8/15/2024,,2,0
8/15/2024,20.85000038,1,0
8/15/2024,,2,0
8/15/2024,20.85000038,1,0
8/15/2024,,2,0
8/15/2024,20.85000038,1,0
8/15/2024,,2,0
8/15/2024,20.79999924,1,0
8/15/2024,,2,0
8/15/2024,20.89999962,1,0
8/15/2024,,2,0
8/15/2024,20.79999924,1,0
8/15/2024,,2,0
8/15/2024,20.75,1,0
8/15/2024,,2,0
8/15/2024,20.70000076,1,0
8/15/2024,,2,0
8/15/2024,20.70000076,1,0
8/15/2024,,2,0
8/15/2024,20.70000076,1,0
8/15/2024,,2,0
8/15/2024,20.85000038,1,0
8/15/2024,,2,0
8/15/2024,20.95000076,1,0
8/15/2024,,2,0
8/15/2024,21.20000076,1,0
8/15/2024,,2,0
8/15/2024,21.29999924,1,0
8/15/2024,,2,0
8/15/2024,21.39999962,1,0
8/15/2024,,2,0
8/15/2024,21.45000076,1,0
8/15/2024,,2,0
8/15/2024,21.5,1,0
8/15/2024,,2,0
8/15/2024,21.54999924,1,0
8/15/2024,,2,0
8/15/2024,21.64999962,1,0
8/15/2024,,2,0
8/15/2024,21.75,1,0
8/15/2024,,2,0
8/15/2024,21.79999924,1,0
8/15/2024,,2,0
8/15/2024,21.85000038,1,0
8/15/2024,,2,0
8/15/2024,21.85000038,1,0
8/15/2024,,2,0
8/15/2024,22,1,0
8/15/2024,,2,0
8/15/2024,21.95000076,1,0
8/15/2024,,2,0
8/15/2024,21.95000076,1,0
8/15/2024,,2,0
8/15/2024,21.89999962,1,0
8/15/2024,,2,0
8/15/2024,22.04999924,1,0
8/15/2024,,2,0
8/15/2024,22.29999924,1,0
8/15/2024,,2,0
8/15/2024,22.14999962,1,0
8/15/2024,,2,0
8/15/2024,21.95000076,1,0
8/15/2024,,2,0
8/15/2024,21.70000076,1,0
8/16/2024,,2,0
8/16/2024,21.60000038,1,0
8/16/2024,,2,0
8/16/2024,21.60000038,1,0
8/16/2024,,2,0
8/16/2024,21.54999924,1,0
8/16/2024,,2,0
8/16/2024,21.60000038,1,0
8/16/2024,,2,0
8/16/2024,21.5,1,0
8/16/2024,,2,0
8/16/2024,21.5,1,0
8/16/2024,,2,0
8/16/2024,21.39999962,1,0
8/16/2024,,2,0
8/16/2024,21.35000038,1,0
8/16/2024,,2,0
8/16/2024,21.29999924,1,0
8/16/2024,,2,0
8/16/2024,21.25,1,0
8/16/2024,,2,0
8/16/2024,21.20000076,1,0
8/16/2024,,2,0
8/16/2024,21.20000076,1,0
8/16/2024,,2,0
8/16/2024,21.14999962,1,0
8/16/2024,,2,0
8/16/2024,21.10000038,1,0
8/16/2024,,2,0
8/16/2024,21.14999962,1,0
8/16/2024,,2,0
8/16/2024,21.14999962,1,0
8/16/2024,,2,0
8/16/2024,21.14999962,1,0
8/16/2024,,2,0
8/16/2024,21.20000076,1,0
8/16/2024,,2,0
8/16/2024,21.25,1,0
8/16/2024,,2,0
8/16/2024,21.25,1,0
8/16/2024,,2,0
8/16/2024,21.29999924,1,0
8/16/2024,,2,0
8/16/2024,21.39999962,1,0
8/16/2024,,2,0
8/16/2024,21.54999924,1,0
8/16/2024,,2,0
8/16/2024,21.60000038,1,0
8/16/2024,,2,0
8/16/2024,21.60000038,1,0
8/16/2024,,2,0
8/16/2024,21.64999962,1,0
8/16/2024,,2,0
8/16/2024,21.70000076,1,0
8/16/2024,,2,0
8/16/2024,21.79999924,1,0
8/16/2024,,2,0
8/16/2024,22,1,0
8/16/2024,,2,0
8/16/2024,22.14999962,1,0
8/16/2024,,2,0
8/16/2024,22.20000076,1,0
8/16/2024,,2,0
8/16/2024,22.20000076,1,0
8/16/2024,,2,0
8/16/2024,22.25,1,0
8/16/2024,,2,0
8/16/2024,22.20000076,1,0
8/16/2024,,2,0
8/16/2024,22.20000076,1,0
8/16/2024,,2,0
8/16/2024,22.20000076,1,0
8/16/2024,,2,0
8/16/2024,22.25,1,0
8/16/2024,,2,0
8/16/2024,22.29999924,1,0
8/16/2024,,2,0
8/16/2024,22.35000038,1,0
8/16/2024,,2,0
8/16/2024,22.39999962,1,0
8/16/2024,,2,0
8/16/2024,22.45000076,1,0
8/16/2024,,2,0
8/16/2024,22.45000076,1,0
8/16/2024,,2,0
8/16/2024,22.54999924,1,0
8/16/2024,,2,0
8/16/2024,22.5,1,0
8/16/2024,,2,0
8/16/2024,22.5,1,0
8/16/2024,,2,0
8/16/2024,22.70000076,1,0
8/16/2024,,2,0
8/16/2024,22.64999962,1,0
8/16/2024,,2,0
8/16/2024,22.64999962,1,0
8/17/2024,,2,0
8/17/2024,22.54999924,1,0
8/17/2024,,2,0
8/17/2024,22.45000076,1,0
8/17/2024,,2,0
8/17/2024,22.39999962,1,0
8/17/2024,,2,0
8/17/2024,22.29999924,1,0
8/17/2024,,2,0
8/17/2024,22.25,1,0
8/17/2024,,2,0
8/17/2024,22.14999962,1,0
8/17/2024,,2,0
8/17/2024,22.14999962,1,0
8/17/2024,,2,0
8/17/2024,22.10000038,1,0
8/17/2024,,2,0
8/17/2024,22.14999962,1,0
8/17/2024,,2,0
8/17/2024,22.10000038,1,0
8/17/2024,,2,0
8/17/2024,22,1,0
8/17/2024,,2,0
8/17/2024,22,1,0
8/17/2024,,2,0
8/17/2024,21.95000076,1,0
8/17/2024,,2,0
8/17/2024,22,1,0
8/17/2024,,2,0
8/17/2024,22,1,0
8/17/2024,,2,0
8/17/2024,21.95000076,1,0
8/17/2024,,2,0
8/17/2024,22,1,0
8/17/2024,,2,0
8/17/2024,22,1,0
8/17/2024,,2,0
8/17/2024,22.04999924,1,0
8/17/2024,,2,0
8/17/2024,22.04999924,1,0
8/17/2024,,2,0
8/17/2024,22.10000038,1,0
8/17/2024,,2,0
8/17/2024,22.14999962,1,0
8/17/2024,,2,0
8/17/2024,22.14999962,1,0
8/17/2024,,2,0
8/17/2024,22.14999962,1,0
8/17/2024,,2,0
8/17/2024,22.20000076,1,0
8/17/2024,,2,0
8/17/2024,22.20000076,1,0
8/17/2024,,2,0
8/17/2024,22.25,1,0
8/17/2024,,2,0
8/17/2024,22.29999924,1,0
8/17/2024,,2,0
8/17/2024,22.35000038,1,0
8/17/2024,,2,0
8/17/2024,22.35000038,1,0
8/17/2024,,2,0
8/17/2024,22.39999962,1,0
8/17/2024,,2,0
8/17/2024,22.45000076,1,0
8/17/2024,,2,0
8/17/2024,22.5,1,0
8/17/2024,,2,0
8/17/2024,22.54999924,1,0
8/17/2024,,2,0
8/17/2024,22.60000038,1,0
8/17/2024,,2,0
8/17/2024,22.60000038,1,0
8/17/2024,,2,0
8/17/2024,22.60000038,1,0
8/17/2024,,2,0
8/17/2024,22.70000076,1,0
8/17/2024,,2,0
8/17/2024,22.75,1,0
8/17/2024,,2,0
8/17/2024,22.79999924,1,0
8/17/2024,,2,0
8/17/2024,22.79999924,1,0
8/17/2024,,2,0
8/17/2024,22.95000076,1,0
8/17/2024,,2,0
8/17/2024,22.95000076,1,0
8/17/2024,,2,0
8/17/2024,22.89999962,1,0
8/17/2024,,2,0
8/17/2024,22.89999962,1,0
8/17/2024,,2,0
8/17/2024,22.75,1,0
8/17/2024,,2,0
8/17/2024,22.75,1,0
8/18/2024,,2,0
8/18/2024,22.75,1,0
8/18/2024,,2,0
8/18/2024,22.75,1,0
8/18/2024,,2,0
8/18/2024,22.75,1,0
8/18/2024,,2,0
8/18/2024,22.75,1,0
8/18/2024,,2,0
8/18/2024,22.75,1,0
8/18/2024,,2,0
8/18/2024,22.79999924,1,0
8/18/2024,,2,0
8/18/2024,22.79999924,1,0
8/18/2024,,2,0
8/18/2024,22.79999924,1,0
8/18/2024,,2,0
8/18/2024,22.85000038,1,0
8/18/2024,,2,0
8/18/2024,22.89999962,1,0
8/18/2024,,2,0
8/18/2024,22.89999962,1,0
8/18/2024,,2,0
8/18/2024,22.89999962,1,0
8/18/2024,,2,0
8/18/2024,22.95000076,1,0
8/18/2024,,2,0
8/18/2024,23,1,0
8/18/2024,,2,0
8/18/2024,23.04999924,1,0
8/18/2024,,2,0
8/18/2024,23.10000038,1,0
8/18/2024,,2,0
8/18/2024,23.14999962,1,0
8/18/2024,,2,0
8/18/2024,23.20000076,1,0
8/18/2024,,2,0
8/18/2024,23.25,1,0
8/18/2024,,2,0
8/18/2024,23.25,1,0
8/18/2024,,2,0
8/18/2024,23.29999924,1,0
8/18/2024,,2,0
8/18/2024,23.29999924,1,0
8/18/2024,,2,0
8/18/2024,23.25,1,0
8/18/2024,,2,0
8/18/2024,23.20000076,1,0
8/18/2024,,2,0
8/18/2024,23.20000076,1,0
8/18/2024,,2,0
8/18/2024,23.20000076,1,0
8/18/2024,,2,0
8/18/2024,23.20000076,1,0
8/18/2024,,2,0
8/18/2024,23.14999962,1,0
8/18/2024,,2,0
8/18/2024,23.20000076,1,0
8/18/2024,,2,0
8/18/2024,23.25,1,0
8/18/2024,,2,0
8/18/2024,23.25,1,0
8/18/2024,,2,0
8/18/2024,23.29999924,1,0
8/18/2024,,2,0
8/18/2024,23.39999962,1,0
8/18/2024,,2,0
8/18/2024,23.54999924,1,0
8/18/2024,,2,0
8/18/2024,23.5,1,0
8/18/2024,,2,0
8/18/2024,23.64999962,1,0
8/18/2024,,2,0
8/18/2024,23.60000038,1,0
8/18/2024,,2,0
8/18/2024,23.70000076,1,0
8/18/2024,,2,0
8/18/2024,23.70000076,1,0
8/18/2024,,2,0
8/18/2024,23.70000076,1,0
8/18/2024,,2,0
8/18/2024,23.70000076,1,0
8/18/2024,,2,0
8/18/2024,23.64999962,1,0
8/18/2024,,2,0
8/18/2024,23.64999962,1,0
8/18/2024,,2,0
8/18/2024,23.60000038,1,0
8/18/2024,,2,0
8/18/2024,23.45000076,1,0
8/18/2024,,2,0
8/18/2024,23.35000038,1,0
8/18/2024,,2,0
8/18/2024,23.25,1,0
8/19/2024,,2,0
8/19/2024,23.25,1,0
8/19/2024,,2,0
8/19/2024,23.25,1,0
8/19/2024,,2,0
8/19/2024,23.14999962,1,0
8/19/2024,,2,0
8/19/2024,23.14999962,1,0
8/19/2024,,2,0
8/19/2024,23.10000038,1,0
8/19/2024,,2,0
8/19/2024,23.10000038,1,0
8/19/2024,,2,0
8/19/2024,23.04999924,1,0
8/19/2024,,2,0
8/19/2024,23,1,0
8/19/2024,,2,0
8/19/2024,23,1,0
8/19/2024,,2,0
8/19/2024,23,1,0
8/19/2024,,2,0
8/19/2024,22.95000076,1,0
8/19/2024,,2,0
8/19/2024,22.95000076,1,0
8/19/2024,,2,0
8/19/2024,22.85000038,1,0
8/19/2024,,2,0
8/19/2024,22.79999924,1,0
8/19/2024,,2,0
8/19/2024,22.85000038,1,0
8/19/2024,,2,0
8/19/2024,22.75,1,0
8/19/2024,,2,0
8/19/2024,22.70000076,1,0
8/19/2024,,2,0
8/19/2024,22.64999962,1,0
8/19/2024,,2,0
8/19/2024,22.64999962,1,0
8/19/2024,,2,0
8/19/2024,22.64999962,1,0
8/19/2024,,2,0
8/19/2024,22.60000038,1,0
8/19/2024,,2,0
8/19/2024,22.60000038,1,0
8/19/2024,,2,0
8/19/2024,22.5,1,0
8/19/2024,,2,0
8/19/2024,22.5,1,0
8/19/2024,,2,0
8/19/2024,22.45000076,1,0
8/19/2024,,2,0
8/19/2024,22.5,1,0
8/19/2024,,2,0
8/19/2024,22.5,1,0
8/19/2024,,2,0
8/19/2024,22.5,1,0
8/19/2024,,2,0
8/19/2024,22.5,1,0
8/19/2024,,2,0
8/19/2024,22.60000038,1,0
8/19/2024,,2,0
8/19/2024,22.54999924,1,0
8/19/2024,,2,0
8/19/2024,22.64999962,1,0
8/19/2024,,2,0
8/19/2024,22.75,1,0
8/19/2024,,2,0
8/19/2024,22.79999924,1,0
8/19/2024,,2,0
8/19/2024,22.85000038,1,0
8/19/2024,,2,0
8/19/2024,22.89999962,1,0
8/19/2024,,2,0
8/19/2024,23,1,0
8/19/2024,,2,0
8/19/2024,23.04999924,1,0
8/19/2024,,2,0
8/19/2024,23.10000038,1,0
8/19/2024,,2,0
8/19/2024,23.14999962,1,0
8/19/2024,,2,0
8/19/2024,23.10000038,1,0
8/19/2024,,2,0
8/19/2024,23.14999962,1,0
8/19/2024,,2,0
8/19/2024,22.95000076,1,0
8/19/2024,,2,0
8/19/2024,22.95000076,1,0
8/19/2024,,2,0
8/19/2024,22.95000076,1,0
8/19/2024,,2,0
8/19/2024,22.85000038,1,0
8/19/2024,,2,0
8/19/2024,22.75,1,0
8/20/2024,,2,0
8/20/2024,22.70000076,1,0
8/20/2024,,2,0
8/20/2024,22.64999962,1,0
8/20/2024,,2,0
8/20/2024,22.64999962,1,0
8/20/2024,,2,0
8/20/2024,22.54999924,1,0
8/20/2024,,2,0
8/20/2024,22.5,1,0
8/20/2024,,2,0
8/20/2024,22.45000076,1,0
8/20/2024,,2,0
8/20/2024,22.5,1,0
8/20/2024,,2,0
8/20/2024,22.5,1,0
8/20/2024,,2,0
8/20/2024,22.39999962,1,0
8/20/2024,,2,0
8/20/2024,22.39999962,1,0
8/20/2024,,2,0
8/20/2024,22.39999962,1,0
8/20/2024,,2,0
8/20/2024,22.45000076,1,0
8/20/2024,,2,0
8/20/2024,22.39999962,1,0
8/20/2024,,2,0
8/20/2024,22.29999924,1,0
8/20/2024,,2,0
8/20/2024,22.25,1,0
8/20/2024,,2,0
8/20/2024,22.25,1,0
8/20/2024,,2,0
8/20/2024,22.20000076,1,0
8/20/2024,,2,0
8/20/2024,22.20000076,1,0
8/20/2024,,2,0
8/20/2024,22.14999962,1,0
8/20/2024,,2,0
8/20/2024,22.14999962,1,0
8/20/2024,,2,0
8/20/2024,22.14999962,1,0
8/20/2024,,2,0
8/20/2024,22.20000076,1,0
8/20/2024,,2,0
8/20/2024,22.20000076,1,0
8/20/2024,,2,0
8/20/2024,22.14999962,1,0
8/20/2024,,2,0
8/20/2024,22.14999962,1,0
8/20/2024,,2,0
8/20/2024,22.25,1,0
8/20/2024,,2,0
8/20/2024,22.29999924,1,0
8/20/2024,,2,0
8/20/2024,22.35000038,1,0
8/20/2024,,2,0
8/20/2024,22.35000038,1,0
8/20/2024,,2,0
8/20/2024,22.35000038,1,0
8/20/2024,,2,0
8/20/2024,22.35000038,1,0
8/20/2024,,2,0
8/20/2024,22.35000038,1,0
8/20/2024,,2,0
8/20/2024,22.35000038,1,0
8/20/2024,,2,0
8/20/2024,22.45000076,1,0
8/20/2024,,2,0
8/20/2024,22.54999924,1,0
8/20/2024,,2,0
8/20/2024,22.70000076,1,0
8/20/2024,,2,0
8/20/2024,22.70000076,1,0
8/20/2024,,2,0
8/20/2024,22.75,1,0
8/20/2024,,2,0
8/20/2024,22.75,1,0
8/20/2024,,2,0
8/20/2024,22.70000076,1,0
8/20/2024,,2,0
8/20/2024,22.64999962,1,0
8/20/2024,,2,0
8/20/2024,22.70000076,1,0
8/20/2024,,2,0
8/20/2024,22.70000076,1,0
8/20/2024,,2,0
8/20/2024,22.70000076,1,0
8/20/2024,,2,0
8/20/2024,22.60000038,1,0
8/20/2024,,2,0
8/20/2024,22.60000038,1,0
8/20/2024,,2,0
8/20/2024,22.54999924,1,0
8/21/2024,,2,0
8/21/2024,22.5,1,0
8/21/2024,,2,0
8/21/2024,22.35000038,1,0
8/21/2024,,2,0
8/21/2024,22.14999962,1,0
8/21/2024,,2,0
8/21/2024,21.95000076,1,0
8/21/2024,,2,0
8/21/2024,21.79999924,1,0
8/21/2024,,2,0
8/21/2024,21.64999962,1,0
8/21/2024,,2,0
8/21/2024,21.54999924,1,0
8/21/2024,,2,0
8/21/2024,21.70000076,1,0
8/21/2024,,2,0
8/21/2024,21.85000038,1,0
8/21/2024,,2,0
8/21/2024,21.95000076,1,0
8/21/2024,,2,0
8/21/2024,22.10000038,1,0
8/21/2024,,2,0
8/21/2024,22.25,1,0
8/21/2024,,2,0
8/21/2024,22.35000038,1,0
8/21/2024,,2,0
8/21/2024,22.35000038,1,0
8/21/2024,,2,0
8/21/2024,22.39999962,1,0
8/21/2024,,2,0
8/21/2024,22.45000076,1,0
8/21/2024,,2,0
8/21/2024,22.39999962,1,0
8/21/2024,,2,0
8/21/2024,22.45000076,1,0
8/21/2024,,2,0
8/21/2024,22.45000076,1,0
8/21/2024,,2,0
8/21/2024,22.45000076,1,0
8/21/2024,,2,0
8/21/2024,22.39999962,1,0
8/21/2024,,2,0
8/21/2024,22.39999962,1,0
8/21/2024,,2,0
8/21/2024,22.39999962,1,0
8/21/2024,,2,0
8/21/2024,22.39999962,1,0
8/21/2024,,2,0
8/21/2024,22.35000038,1,0
8/21/2024,,2,0
8/21/2024,22.39999962,1,0
8/21/2024,,2,0
8/21/2024,22.35000038,1,0
8/21/2024,,2,0
8/21/2024,22.25,1,0
8/21/2024,,2,0
8/21/2024,22.20000076,1,0
8/21/2024,,2,0
8/21/2024,22.20000076,1,0
8/21/2024,,2,0
8/21/2024,22.35000038,1,0
8/21/2024,,2,0
8/21/2024,22.45000076,1,0
8/21/2024,,2,0
8/21/2024,22.5,1,0
8/21/2024,,2,0
8/21/2024,22.45000076,1,0
8/21/2024,,2,0
8/21/2024,22.64999962,1,0
8/21/2024,,2,0
8/21/2024,22.85000038,1,0
8/21/2024,,2,0
8/21/2024,22.85000038,1,0
8/21/2024,,2,0
8/21/2024,22.95000076,1,0
8/21/2024,,2,0
8/21/2024,23.10000038,1,0
8/21/2024,,2,0
8/21/2024,23.10000038,1,0
8/21/2024,,2,0
8/21/2024,23.04999924,1,0
8/21/2024,,2,0
8/21/2024,22.60000038,1,0
8/21/2024,,2,0
8/21/2024,22.75,1,0
8/22/2024,,2,0
8/22/2024,22.35000038,1,0
8/22/2024,,2,0
8/22/2024,22.39999962,1,0
8/22/2024,,2,0
8/22/2024,22.10000038,1,0
8/22/2024,,2,0
8/22/2024,21.95000076,1,0
8/22/2024,,2,0
8/22/2024,21.79999924,1,0
8/22/2024,,2,0
8/22/2024,21.75,1,0
8/22/2024,,2,0
8/22/2024,21.70000076,1,0
8/22/2024,,2,0
8/22/2024,21.64999962,1,0
8/22/2024,,2,0
8/22/2024,21.75,1,0
8/22/2024,,2,0
8/22/2024,21.70000076,1,0
8/22/2024,,2,0
8/22/2024,21.60000038,1,0
8/22/2024,,2,0
8/22/2024,21.54999924,1,0
8/22/2024,,2,0
8/22/2024,21.54999924,1,0
8/22/2024,,2,0
8/22/2024,21.64999962,1,0
8/22/2024,,2,0
8/22/2024,21.89999962,1,0
8/22/2024,,2,0
8/22/2024,22.10000038,1,0
8/22/2024,,2,0
8/22/2024,22.10000038,1,0
8/22/2024,,2,0
8/22/2024,22.14999962,1,0
8/22/2024,,2,0
8/22/2024,22.04999924,1,0
8/22/2024,,2,0
8/22/2024,21.85000038,1,0
8/22/2024,,2,0
8/22/2024,21.70000076,1,0
8/22/2024,,2,0
8/22/2024,21.75,1,0
8/22/2024,,2,0
8/22/2024,21.75,1,0
8/22/2024,,2,0
8/22/2024,21.75,1,0
8/22/2024,,2,0
8/22/2024,21.79999924,1,0
8/22/2024,,2,0
8/22/2024,21.79999924,1,0
8/22/2024,,2,0
8/22/2024,21.70000076,1,0
8/22/2024,,2,0
8/22/2024,21.64999962,1,0
8/22/2024,,2,0
8/22/2024,21.35000038,1,0
8/22/2024,,2,0
8/22/2024,21.5,1,0
8/22/2024,,2,0
8/22/2024,21.54999924,1,0
